province,district,name,number,administrative_pst,locality,area,classification,type,level,latitude,longitude
TETE,MOATIZE,CS Khanga,761,NA,NA,NA,NA,NA,NA,NA,NA
TETE,MOATIZE,CS CFM,762,NA,NA,NA,NA,NA,NA,NA,NA
TETE,MOATIZE,CS Nkondedzi,763,Zobue,Nkondedzi,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.5314,34.3107
TETE,MOATIZE,CS Necungas,764,Kambulatsitsi,Necungas,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.1726,34.2632
TETE,MOATIZE,CS Samoa,765,Zobue,Samoa,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.7717,34.1247
TETE,MOATIZE,CS Cateme,766,NA,NA,NA,NA,NA,NA,NA,NA
TETE,MUTARARA,HR Mutarara,767,Nhamayabue,Vila de Nhamayabue,URBANA,Hospital Rural,Hospital Rural,Nivel Secondario,-17.4514,35.0788
TETE,MUTARARA,CS Mutarara,768,Nhamayabue,Vila de Nhamayabue,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.4508,35.0785
TETE,MUTARARA,CS Traquino,769,Inhangoma,Canhungue,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.4749,35.2158
TETE,MUTARARA,PS Ancuazi,770,Doa,Ancuazi,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.7844,34.5543
TETE,MUTARARA,CS Chare,771,Charre,Charre - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.3473,35.138
TETE,MUTARARA,CS Doa,772,Doa,Doa - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.6439,34.6812
TETE,MUTARARA,CS Inhangoma,773,Inhangoma,Inhangoma - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.4878,35.2442
TETE,MUTARARA,CS Jardim,774,Inhangoma,Canamua - Jardim,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.6352,35.2121
TETE,MUTARARA,PS Mutarara-Velha,775,Nhamayabue,Nhamayabue - sede,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.3939,35.0534
TETE,MUTARARA,CS Sinjal,776,Nhamayabue,Nhamayabue - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.1833,35.0667
TETE,MUTARARA,CS Vila Nova Fronteira,777,Charre,Vila Nova,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.1369,35.1932
TETE,TSANGANO,PS Kalipale,778,Ntengo-wa-Mbalane,Ntengo-wa-Mbalane - sede,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.9019,34.5698
TETE,TSANGANO,CS Ntengo Mbalahe,779,Ntengo-wa-Mbalane,Ntengo-wa-Mbalane - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.8489,34.5245
TETE,TSANGANO,CS Tsangano,780,Tsangano,Tsangano - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.1611,34.5611
TETE,TSANGANO,CS Makonje Tsangano,781,Tsangano,Magonje,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.315,34.4189
TETE,TSANGANO,CS Chivano,782,Ntengo-wa-Mbalane,Chivano,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.9869,34.3322
TETE,ZUMBO,CS Muze,783,Muze,Mazamba,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.0075,31.0028
TETE,ZUMBO,CS Zambue,784,Zambue - sede,Zambue - Sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.1139,30.8022
TETE,ZUMBO,CS Zumbo,785,Zumbo - sede,Zumbo - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.6147,30.4394
TETE,ZUMBO,CS Tongue,786,Zumbo - sede,Zumbo - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.3792,30.7317
ZAMBEZIA,CIDADE DE QUELIMANE,HP Quelimane,469,URBANO 1,BAIRRO LIBERDADE,URBANA,Hospital Provincial,Hospital Provincial,Nivel Terciario,-17.8822,36.8872
ZAMBEZIA,CIDADE DE QUELIMANE,CS 17 Setembro,470,URBANO 4,BAIRRO BRANDAO,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-17.8617,36.8955
ZAMBEZIA,CIDADE DE QUELIMANE,CS 24 Julho,471,URBANO 1,BAIRRO 24 DE JULHO,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-17.8753,36.881100000000004
ZAMBEZIA,CIDADE DE QUELIMANE,CS Coalane,472,URBANO 3,BAIRRO COALANE I,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-17.8611,36.9081
ZAMBEZIA,CIDADE DE QUELIMANE,CS 4 Dezembro,473,URBANO 1,BAIRRO LIBERDADE,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-17.8803,36.8916
ZAMBEZIA,CIDADE DE QUELIMANE,PS Cadeia Civil,474,URBANO 1,BAIRRO LIBERDADE,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-17.8786,36.8883
ZAMBEZIA,CIDADE DE QUELIMANE,CS Namuinho,475,URBANO 3,BAIRRO NAMUINHO,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-17.8192,36.9466
ZAMBEZIA,CIDADE DE QUELIMANE,PS Sangariveira,476,URBANO 2,BAIRRO 7 DE ABRIL,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-17.8675,36.9239
ZAMBEZIA,CIDADE DE QUELIMANE,PS Zalala Mar,477,URBANO 3,BAIRRO 1 DE MAIO A,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-17.876179,36.88829
ZAMBEZIA,CIDADE DE QUELIMANE,CS  Chabeco,478,NA,NA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.865732908249,36.887551546097
ZAMBEZIA,CIDADE DE QUELIMANE,CS Micajune,479,URBANO 4,BAIRRO MICAJUNE,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-17.8469,36.9006
ZAMBEZIA,CIDADE DE QUELIMANE,CS Icidua,480,URBANO 2,BAIRRO ICIDUA,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-17.8878,36.9156
ZAMBEZIA,CIDADE DE QUELIMANE,CS 17 Setembro - SNS,481,NA,NA,NA,NA,NA,NA,-17.8617,36.8955
ZAMBEZIA,ALTO MOLOCUE,HR Alto Molocue,482,ALTO MOLOCUE,VILA DE ALTO MOLOCUE,URBANA,Hospital Rural,Hospital Rural,Nivel Secondario,-15.6306,37.6836
ZAMBEZIA,ALTO MOLOCUE,CS Alto Molocue,483,ALTO MOLOCUE,VILA DE ALTO MOLOCUE,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-15.6306,37.6836
ZAMBEZIA,ALTO MOLOCUE,PS Caiaia,484,ALTO MOLOCUE,CAIAIA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.565,37.7905
ZAMBEZIA,ALTO MOLOCUE,CS Chapala,485,ALTO MOLOCUE,CHAPALA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.8631,37.6377
ZAMBEZIA,ALTO MOLOCUE,CS Moiua,486,NAUELA,MOHIUA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.2847,37.44
ZAMBEZIA,ALTO MOLOCUE,CS Mutala,487,ALTO MOLOCUE,MUTALA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.9181,37.8525
ZAMBEZIA,ALTO MOLOCUE,CS Nauela,488,NAUELA,NAUELA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.4339,37.4433
ZAMBEZIA,ALTO MOLOCUE,CS Nivava,489,ALTO MOLOCUE,NIVAVA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.67,37.5731
ZAMBEZIA,ALTO MOLOCUE,CS Mugema,490,NAUELA,NAUELA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.398,37.6047
ZAMBEZIA,ALTO MOLOCUE,CS Ecole,491,ALTO MOLOCUE,ECOLE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.3861,37.7678
ZAMBEZIA,ALTO MOLOCUE,CS Cololo,492,NAUELA,COLOLO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.5678,37.3592
ZAMBEZIA,ALTO MOLOCUE,CS Novanana,493,ALTO MOLOCUE,NOVANANA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.7639,37.7556
ZAMBEZIA,ALTO MOLOCUE,CS Nacuaca,494,NA,NA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.8048737,37.90995061
ZAMBEZIA,ALTO MOLOCUE,PS Nimala,495,NA,NA,NA,NA,NA,NA,NA,NA
ZAMBEZIA,ALTO MOLOCUE,CS Malua,496,ALTO MOLOCUE,ALTO MOLOCUE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.7069,37.6417
ZAMBEZIA,ALTO MOLOCUE,CS Bonifacio Gruveta,497,NA,NA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.644198656082,37.679468393326
ZAMBEZIA,CHINDE,PS Arijuane,498,MICAUNE,ARIJUANE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.3519,36.6783
ZAMBEZIA,CHINDE,CS Chinde,499,CHINDE,VILA DE CHINDE,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.5833,36.4644
ZAMBEZIA,CHINDE,CS Luabo,500,LUABO,VILA DE LUABO,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.405,36.1081
ZAMBEZIA,CHINDE,PS Madal,501,MICAUNE,MAGAZA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.2683,36.65
ZAMBEZIA,CHINDE,PS Matilde,502,CHINDE,MATILDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.6656,36.2425
ZAMBEZIA,CHINDE,CS Micaune,503,MICAUNE,MICAUNE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.3678,36.5683
ZAMBEZIA,CHINDE,PS Mitange,504,MICAUNE,MITANGE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.2942,36.7136
ZAMBEZIA,CHINDE,PS Pambane,505,CHINDE,PAMBANE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.7094,36.355
ZAMBEZIA,CHINDE,PS Bento,506,LUABO,SAMORA MACHEL,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.5178,36.1472
ZAMBEZIA,CHINDE,PS Marcacao,507,LUABO,NZAMA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.2239,36.0792
ZAMBEZIA,CHINDE,PS do Centro Educacional,508,CHINDE,VILA DE CHINDE,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-18.6114,36.4314
ZAMBEZIA,GILE,CS Alto Ligonha,509,ALTO LIGONHA,ALTO LIGONHA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.5119,38.2572
ZAMBEZIA,GILE,CS Gile,510,GILE,GILE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.1464,38.3725
ZAMBEZIA,GILE,CS Moneia,511,GILE,MONEIA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.96268952,38.44124258
ZAMBEZIA,GILE,CS Muiane,512,ALTO LIGONHA,ALTO LIGONHA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.5126,38.2574
ZAMBEZIA,GILE,CS Uape,513,GILE,UAPE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.132,38.0975
ZAMBEZIA,GILE,PS Namuaca,514,NA,NA,NA,NA,NA,NA,NA,NA
ZAMBEZIA,GILE,CS Kayane,515,NA,NA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.273418068886,37.92336165905
ZAMBEZIA,GILE,CS Mamala,516,NA,NA,NA,NA,NA,NA,NA,NA
ZAMBEZIA,GILE,CS Pury,517,NA,NA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.980408191681,38.331985473633
ZAMBEZIA,GILE,CS Mutequela,518,NA,NA,NA,NA,NA,NA,NA,NA
ZAMBEZIA,GURUE,HR Gurue,519,CIDADE DE GURUE,GURUE (CIDADE),URBANA,Hospital Rural,Hospital Rural,Nivel Secondario,-15.4625,36.9836
ZAMBEZIA,GURUE,CS Gurue,520,CIDADE DE GURUE,GURUE (CIDADE),URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-15.4628,36.9828
ZAMBEZIA,GURUE,CS Lioma,521,LIOMA,LIOMA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.172,36.805
ZAMBEZIA,GURUE,CS Mepuagiua,522,MEPUAGIUA,MEPUAGIUA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.54,37.193
ZAMBEZIA,GURUE,CS Ruace,523,LIOMA,TETETE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.1989,36.7025
ZAMBEZIA,GURUE,CS Serra,524,LIOMA,TETETE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.315,36.6589
ZAMBEZIA,GURUE,CS Tetete,525,LIOMA,TETETE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.3864,36.5264
ZAMBEZIA,GURUE,CS UP 10,526,MEPUAGIUA,MEPUAGIUA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.488,37.1402
ZAMBEZIA,GURUE,CS UP4,527,CIDADE DE GORUE,GURUE (CIDADE),URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.4564,36.9556
ZAMBEZIA,GURUE,CS Muagiua,528,CIDADE DE GURUE,MUAQIUA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.5403,36.8841
ZAMBEZIA,GURUE,CS Invinha,529,CIDADE DE GURUE,INVINHA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.5567,37.0553
ZAMBEZIA,GURUE,CS Macuarro,530,MEPUAGIUA,NICOROPALE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.7714,37.0844
ZAMBEZIA,ILE,HD Ile,531,ILE,ILE SEDE,RURAL,Hospital Distrital,Hospital Distrital,Nivel Secondario,-16.0378,37.1683
ZAMBEZIA,ILE,CS Chiraco,532,MULEVALA,CHIRACO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.3586,37.767
ZAMBEZIA,ILE,CS Phalane,533,ILE,PALANE/VIERIVA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.9902,37.3572
ZAMBEZIA,ILE,CS Mugulama,534,ILE,MUGULAMA/HATXUE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.0361,37.5239
ZAMBEZIA,ILE,CS Mulevala,535,MULEVALA,NAMIGONHA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.4341,37.5889
ZAMBEZIA,ILE,CS Muliquela,536,ILE,ILE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.9544,37.1209
ZAMBEZIA,ILE,PS Tebo,537,ILE,NAMPEVO,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.2811,37.3214
ZAMBEZIA,ILE,PS Nipiode,538,ILE,NIPIODE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.1416,37.3833
ZAMBEZIA,ILE,CS Socone,539,SOCONE,SOCONE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.7844,37.1633
ZAMBEZIA,ILE,CS Jajo,540,MULEVALA,RUJE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.2692,37.5161
ZAMBEZIA,ILE,CS Massira,541,ILE,NIPIODE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.0936,37.3366
ZAMBEZIA,ILE,CS Curuane,542,NA,NA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.841153264046,37.322852611542
ZAMBEZIA,ILE,CS Ualasse,543,NA,NA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.76215148,37.28464723
ZAMBEZIA,INHASSUNGE,CS Chirimane,544,INHASSUNGE (MUCUPIA),CHIRIMANE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.0781,36.8961
ZAMBEZIA,INHASSUNGE,CS Gonhane,545,GONHANE,GONHANE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.1114,36.7581
ZAMBEZIA,INHASSUNGE,CS Inhassunge,546,INHASSUNGE (MUCUPIA),MUCUPIA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.01,36.8108
ZAMBEZIA,INHASSUNGE,PS Matulune,547,GONHANE,GONHANE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.0858,36.7286
ZAMBEZIA,INHASSUNGE,PS Olinda,548,INHASSUNGE (MUCUPIA),CHIRIMANE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.0764,36.9278
ZAMBEZIA,INHASSUNGE,CS Bingagira,549,INHASSUNGE (MUCUPIA),BINGANGIRA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.0292,36.7361
ZAMBEZIA,INHASSUNGE,CS Palane-Mucula,550,INHASSUNGE (MUCUPIA),MUCUPIA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.9767,36.8578
ZAMBEZIA,LUGELA,CS Lugela,551,LUGELA,LUGELA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.4256,36.7433
ZAMBEZIA,LUGELA,CS Munhamade,552,MUNHAMADE,MUNHAMADE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.5927,36.9723
ZAMBEZIA,LUGELA,CS Namagoa,553,MUNHAMADE,ALTO LUGELA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.7503,36.943
ZAMBEZIA,LUGELA,CS Erurune,554,MUNHAMADE,MULIDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.3944,36.9803
ZAMBEZIA,LUGELA,PS Limbue,555,TACUANE,MABU,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.3633,36.3789
ZAMBEZIA,LUGELA,PS Muabanama,556,MUABANAMA,MUABANAMA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.0167,36.4866
ZAMBEZIA,LUGELA,CS Mungulune,557,MUNHAMADE,TENEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.2186,36.9364
ZAMBEZIA,LUGELA,PS Nigau,558,MUNHAMADE,CUBA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.5525,36.8617
ZAMBEZIA,LUGELA,PS Puthine,559,LUGELA,PHUTINE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.3511,36.8533
ZAMBEZIA,LUGELA,CS Tacuane,560,TACUANE,TACUANE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.367,36.5153
ZAMBEZIA,LUGELA,PS Mucubi,561,MUNHAMADE,TENEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.2178,37.0011
ZAMBEZIA,MAGANJA DA COSTA,HD Maganja Costa,562,MAGANJA DA COSTA,VILA DE MAGANJA DA COSTA,URBANA,Hospital Distrital,Hospital Distrital,Nivel Secondario,-17.3094,37.5089
ZAMBEZIA,MAGANJA DA COSTA,PS Bajone,563,NA,NA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.20386028,37.95662105
ZAMBEZIA,MAGANJA DA COSTA,PS Mabala,564,MAGANJA DA COSTA,CABUIR,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.5206,37.5514
ZAMBEZIA,MAGANJA DA COSTA,PS Matacurro,565,NANTE,MUOLOA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.5877,37.4817
ZAMBEZIA,MAGANJA DA COSTA,CS Mocubela,566,MOCUBELA,MUCUBELA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.8972,37.8972
ZAMBEZIA,MAGANJA DA COSTA,CS Nanti,567,NANTE,NANTE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.4383,37.2855
ZAMBEZIA,MAGANJA DA COSTA,CS Tapata,568,BAJONE,NACUDA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.2636,37.8936
ZAMBEZIA,MAGANJA DA COSTA,PS Cariua,569,NA,NA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.244442105293,37.200340032578
ZAMBEZIA,MAGANJA DA COSTA,CS Maneia,570,MOCUBELA,MANEIA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.767,37.5958
ZAMBEZIA,MAGANJA DA COSTA,PS Vila-Valdez,571,NANTE,NOMIUA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.6092,37.3972
ZAMBEZIA,MAGANJA DA COSTA,PS Alto Mutola,572,NANTE,ALTO MUTOLA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.33,37.1997
ZAMBEZIA,MAGANJA DA COSTA,PS Gurai,573,BAJONE,NACUDA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.3092,37.9742
ZAMBEZIA,MAGANJA DA COSTA,PS Ilha Idugo,574,BAJONE,NACUDA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.3083,38.0589
ZAMBEZIA,MAGANJA DA COSTA,PS Mugaua,575,MAGANJA DA COSTA,CABUIR,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.4295,37.5695
ZAMBEZIA,MAGANJA DA COSTA,PS Missal,576,BAJONE,MISSAL,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.2306,37.7764
ZAMBEZIA,MAGANJA DA COSTA,CS Mapira,577,NA,NA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.091202139854,37.185829281807
ZAMBEZIA,MAGANJA DA COSTA,CS Moneia,578,NA,NA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.41258979,37.25415587
ZAMBEZIA,MAGANJA DA COSTA,CS Muzo,579,NA,NA,NA,NA,NA,NA,NA,NA
ZAMBEZIA,MAGANJA DA COSTA,PS Zambezi,580,BAJONE,NACUDA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.2036,37.9564
ZAMBEZIA,MILANGE,HR Milange,581,MILANGE,VILA DE MILANGE,URBANA,Hospital Rural,Hospital Rural,Nivel Secondario,-16.0981,35.7814
ZAMBEZIA,MILANGE,CS Milange,582,MILANGE,VILA DE MILANGE,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-16.0986,35.7692
ZAMBEZIA,MILANGE,CS Carico,583,MILANGE,CHITANBO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.0564,36.0289
ZAMBEZIA,MILANGE,PS Cazimbe,584,MOLUMBO,DUALO-NANGOMA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.4875,35.8875
ZAMBEZIA,MILANGE,PS Coromana,585,MOLUMBO,CORROMANE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.7759,36.0164
ZAMBEZIA,MILANGE,CS Majaua,586,MAJAUA,MAJAUA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.2173,35.4795
ZAMBEZIA,MILANGE,CS Molumbo,587,MOLUMBO,MOLUMBO SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.4869,36.2714
ZAMBEZIA,MILANGE,CS Tengua,588,MILANGE,TENGUA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.2103,35.7997
ZAMBEZIA,MILANGE,PS Vulalo,589,MILANGE,VULALO,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.2175,35.6259
ZAMBEZIA,MILANGE,CS Liciro,590,MILANGE,LICIRO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.4491,36.0464
ZAMBEZIA,MILANGE,CS Mongue,591,MONGUE,MONGUE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.4386,35.4997
ZAMBEZIA,MILANGE,PS Dachudua,592,MAJAUA,DACHUDUA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.1684,35.4533
ZAMBEZIA,MILANGE,PS Nambuzi,593,NA,NA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.32016361,35.67201734
ZAMBEZIA,MILANGE,CS Sabeliua,594,NA,NA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.468205451965,35.815853476524
ZAMBEZIA,MILANGE,CS Nantuto,595,NA,NA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.708534121513,36.514177322388
ZAMBEZIA,MILANGE,CS Dulanha,596,NA,NA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.313007473946,35.63139796257
ZAMBEZIA,MOCUBA,HR Mocuba,597,CIDADE DE MOCUBA,MUNICIPIO DE MUCUBA,URBANA,Hospital Rural,Hospital Rural,Nivel Secondario,-16.8406,36.9875
ZAMBEZIA,MOCUBA,CS Mocuba,598,CIDADE DE MOCUBA,MUNICIPIO DE MUCUBA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.8389,36.9799
ZAMBEZIA,MOCUBA,CS Mocuba Sisal,599,CIDADE DE MOCUBA,MUCUBA SEDE,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.8806,37.0097
ZAMBEZIA,MOCUBA,CS Mugeba,600,MUGEBA,MUGEBA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.5173,37.1673
ZAMBEZIA,MOCUBA,CS Muaquiua,601,MUGEBA,MUAQUIUA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.6922,37.3714
ZAMBEZIA,MOCUBA,CS Caiave,602,CIDADE DE MOCUBA,MUNHIBA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.0025,36.7706
ZAMBEZIA,MOCUBA,CS Padre Usera,603,CIDADE DE MOCUBA,MUNICIPIO DE MUCUBA,URBANA,Centro de Saude,Centro de Saude Urbana,Nivel Primario,-16.8394,36.9847
ZAMBEZIA,MOCUBA,PS Muloe,604,MUGEBA,MUGEBA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.6877,37.2375
ZAMBEZIA,MOCUBA,CS Intome,605,MUGEBA,MUAQUIUA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.5575,37.2925
ZAMBEZIA,MOCUBA,CS Alto-Benfica,606,NAMANJAVIRA,ALTO BENFICA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.6447,36.3211
ZAMBEZIA,MOCUBA,CS Posto Agricola,607,CIDADE DE MOCUBA,MUNICIPIO DE MUCUBA,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-16.8031,37.006100000000004
ZAMBEZIA,MOCUBA,CS Namanjavira,608,NAMANJAVIRA,NAMANJAVIRA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.8003,36.5792
